,index,tweet_id
3644,297,1243850556411609089
3645,297,1243846634523500545
3646,297,1243828939656749057
3647,297,1243824808015642630
3649,297,1243791613056319488
3650,297,1243767911887425537
3652,297,1243630881740333058
3653,297,1243590150321573888
3654,297,1243557168219111424
3655,297,1243557124510232582
3656,297,1243537999104806916
3658,297,1243515462392168454
3659,297,1243473556177997826
3661,297,1243261806661046273
3662,297,1243248600190078976
3663,297,1243225413486288903
3664,297,1243213654352441346
3667,297,1243139936783605760
3668,297,1243125754080174080
3669,297,1243075666674941952
3670,297,1243061504221614080
3671,297,1243041687473139712
3672,297,1243031643067166726
3673,297,1242955245543739394
3674,297,1242931413399277569
3675,297,1242921623814053889
3677,297,1242875211046887430
3678,297,1242874073174204416
3679,297,1242870586272968706
3680,297,1242859712749674496
3681,297,1242853376762753024
3683,297,1242794764983992320
3684,297,1242774620492701696
3685,297,1242771406032523264
3686,297,1242753045852598272
3687,297,1242752764364476416
3688,297,1242739341539053569
3689,297,1242738509598908416
3690,297,1242730546125582336
3691,297,1242727357045043200
3692,297,1242726330535378944
3693,297,1242724960424144897
3695,297,1242721808685633536
3696,297,1242711224829108226
3697,297,1242706337005318144
3698,297,1242680893476667392
3700,297,1242655206531186689
3701,297,1242621654032945152
3702,297,1242620686297784326
3703,297,1242604823377260544
3704,297,1242601235158634496
3705,297,1242595871625228295
3707,297,1242586494252060675
3708,297,1242586336537858048
3709,297,1242577594354188291
3710,297,1242577515224449024
3712,297,1242560349469061121
3713,297,1242555560580411393
3714,297,1242517192320696322
3715,297,1242511871082729473
3716,297,1242499482241073153
3717,297,1242494275021135878
3719,297,1242493706881523714
3720,297,1242492923796742147
3721,297,1242489275582763008
3722,297,1242486337778798592
3723,297,1242475115926786051
3724,297,1242472120652681220
3725,297,1242470718681559040
3726,297,1242469594356256771
3727,297,1242467466556723200
3728,297,1242464833397653504
3729,297,1242462407399632896
3730,297,1242462083985420288
3731,297,1242456923615657992
3732,297,1242451566776315904
3733,297,1242447416143392770
3735,297,1242414017525710849
3736,297,1242403596945231872
3737,297,1242395764795543552
3738,297,1242391065866485767
3739,297,1242385834940252160
3740,297,1242383362934767618
3743,297,1242364057031761920
3744,297,1242363318330748929
3745,297,1242356070531706880
3746,297,1242351308381839361
3747,297,1242350782428708865
3748,297,1242349195618594817
3749,297,1242345606678339586
3750,297,1242335647110762497
3751,297,1242322119578382336
3752,297,1242315184586117120
3754,297,1242303004755161095
3757,297,1242287667787644929
3759,297,1242282773882097664
3762,297,1242279529495724032
3763,297,1242271849238515714
3764,297,1242271305967140865
3765,297,1242270993940221952
3767,297,1242255704200806401
3768,297,1242252649241677825
3769,297,1242248223676227585
3770,297,1242244412052099072
3771,297,1242244012213444618
3772,297,1242239723839442944
3773,297,1242234426303508481
3774,297,1242223463919689729
3775,297,1242221222995185664
3776,297,1242220382100369410
3777,297,1242218699211358208
3778,297,1242214021106933761
3780,297,1242204116576661504
3781,297,1242202458706903042
3782,297,1242195403963011074
3783,297,1242194099094126592
3785,297,1242190499336904705
3786,297,1242177070458900480
3787,297,1242176609274249218
3789,297,1242173196209549312
3790,297,1242172479604494336
3791,297,1242170643321217025
3793,297,1242164238556319752
3794,297,1242160984661385218
3795,297,1242154751531212800
3796,297,1242154112398938116
3799,297,1242150360329920512
3800,297,1242144706621886471
3801,297,1242141501846683660
3802,297,1242139200029429766
3803,297,1242136703957176326
3804,297,1242135247451545603
3805,297,1242134227304378368
3806,297,1242131888036347908
3807,297,1242129565108940801
3808,297,1242128346592444416
3809,297,1242127976306802690
3810,297,1242127837684850688
3811,297,1242126331036364805
3812,297,1242119219824787457
3813,297,1242118640734031877
3814,297,1242117320794931208
3815,297,1242115137256873984
3816,297,1242112238816645120
3817,297,1242109337624965121
3818,297,1242107964548407301
3819,297,1242107509839499265
3820,297,1242106213665370113
3821,297,1242106187639861257
3826,297,1242100529188220929
3827,297,1242099388106698752
3828,297,1242099196225671175
3829,297,1242098917443076097
3830,297,1242096833188392960
3831,297,1242096711826358273
3832,297,1242094807297777665
3833,297,1242093333272506369
3835,297,1242090001329987584
3836,297,1242089657426419714
3838,297,1242088223892844544
3839,297,1242088139734298625
3840,297,1242087941243113472
3841,297,1242086347508047872
3842,297,1242086061775470592
3843,297,1242085906972106758
3844,297,1242082688258973702
3845,297,1242082387170861056
3846,297,1242082285144272897
3847,297,1242078076764209152
3848,297,1242077436096974850
3850,297,1242074191131578370
3851,297,1242073578347982849
3852,297,1242072173650403328
3853,297,1242071771840311296
3854,297,1242070154772529152
3855,297,1242069079436840960
3856,297,1242068172913532928
3857,297,1242067027633856518
3858,297,1242066055381442560
3859,297,1242065537347141634
3860,297,1242065437296230400
3861,297,1242063359048024067
3862,297,1242063180261666816
3863,297,1242062461617860608
3864,297,1242062198635032577
3866,297,1242062088165441537
3867,297,1242061745151021057
3869,297,1242060377485164552
3870,297,1242058978957246470
3871,297,1242058369872977921
3872,297,1242055526613233664
3874,297,1242054651261796360
3875,297,1242054600540196867
3876,297,1242054525135073287
3877,297,1242054167612411907
3878,297,1242054099819827202
3879,297,1242053363144908800
3880,297,1242053165005950979
3881,297,1242052854644236288
3882,297,1242052847048568834
3883,297,1242052672787636224
3884,297,1242048135662202880
3885,297,1242045995619201030
3886,297,1242045660943155203
3887,297,1242045633747226624
3888,297,1242041277471850502
3890,297,1242038453891551232
3891,297,1242034167459639297
3892,297,1242033353668399105
3893,297,1242033267798233088
3894,297,1242032236712488960
3895,297,1242032152566353920
3897,297,1242029350460854273
3900,297,1242027559874789376
3901,297,1242024791353196545
3902,297,1242023524966879234
3903,297,1242021946054737920
3906,297,1242017360543764481
3907,297,1242014263796879365
3909,297,1242012795127791616
3911,297,1242009232163004422
3912,297,1242007770498465792
3914,297,1242005600889786371
3915,297,1242005281162158080
3918,297,1241995649555431425
3919,297,1241995083332767745
3920,297,1241994427989725186
3921,297,1241993107811389441
3922,297,1241992769423298563
3923,297,1241987689143992320
3924,297,1241985358310412290
3925,297,1241984420048855040
3926,297,1241983250479714304
3927,297,1241982418937995265
3928,297,1241981628445888512
3929,297,1241980867938897922
3930,297,1241980652955643904
3932,297,1241978279722024960
3933,297,1241976872382038016
3935,297,1241970357474430979
3936,297,1241968093540147200
3937,297,1241966978648006657
3938,297,1241963487531642881
3939,297,1241962306939973633
3940,297,1241960685073862659
3941,297,1241959966358917120
3942,297,1241959774607958018
3944,297,1241958248816631813
3945,297,1241956381004988416
3947,297,1241954180933156864
3949,297,1241950102987493376
3950,297,1241946214456688640
3951,297,1241945743750885376
3952,297,1241944317750423552
3953,297,1241943276212510721
3954,297,1241942671607738368
3955,297,1241942339813171200
3956,297,1241942149408739328
3957,297,1241941047522889729
3958,297,1241940211233243136
3959,297,1241938889306038272
3960,297,1241938733865164800
3961,297,1241937460457639936
3962,297,1241937427603681285
3963,297,1241936460275576832
3964,297,1241936318990516224
3965,297,1241935822531612673
3966,297,1241935620680769536
3967,297,1241935022468345857
3968,297,1241934676408676353
3969,297,1241934388813647873
3970,297,1241934364465717248
3971,297,1241933777615503360
3972,297,1241933726973440000
3973,297,1241933243068235776
3974,297,1241932977946279936
3975,297,1241932688388280322
3976,297,1241932318068977664
3977,297,1241932124153769984
3978,297,1241931978670137348
3980,297,1241930838599593986
3982,297,1241930727702306816
3983,297,1241927258173927424
3984,297,1241925379004067842
3985,297,1241924585278205953
3987,297,1241907617531740160
3988,297,1241887767199649792
3989,297,1241881829864550402
3990,297,1241850981555437568
3991,297,1241845072552955904
3992,297,1241843263633580038
3994,297,1241820315589709827
3995,297,1241819849325715456
3996,297,1241819796800507905
3997,297,1241815557718114305
3998,297,1241813552106745857
3999,297,1241812870465232899
4000,297,1241810696775573505
4001,297,1241809934997749762
4002,297,1241806290495713280
4003,297,1241806263333371904
4004,297,1241803014861508608
4005,297,1241798833874632708
4006,297,1241791833149263878
4007,297,1241789036567633931
4010,297,1241781652424134657
4011,297,1241777606124621826
4012,297,1241777375345606659
4013,297,1241758821019791360
4015,297,1241752029321519104
4017,297,1241748603355435012
4020,297,1241736794783318019
4021,297,1241722951281577990
4022,297,1241722295552524291
4023,297,1241712142933463046
4024,297,1241701639939141632
4025,297,1241684016312573952
4026,297,1241655862902411265
4027,297,1241594387651534848
4028,297,1241560343840784384
4029,297,1241559382711832576
4030,297,1241458537278078978
4031,297,1241411084420091904
4032,297,1241368011774349312
4035,297,1241359423630606337
4037,200,1250440132571721733
4038,200,1248861465559232512
4040,200,1247211912405770249
4041,200,1245250185405403136
4043,200,1245036371246370816
4044,200,1245032548406898688
4045,200,1244926470365106178
4046,200,1244840774388387842
4047,200,1244839602076004353
4048,200,1244704464424108034
4050,200,1244626104888913920
4051,200,1244595131984105475
4052,200,1244530075380350979
4054,200,1244520428435058690
4056,200,1244508637629841408
4057,200,1244502938673917952
4059,200,1244396100842291200
4060,200,1244389112683126791
4062,200,1244371166485241857
4063,200,1244344248562069505
4064,200,1244330928501030913
4066,200,1244282419072528384
4067,200,1244256636648202242
4068,200,1244251523149750280
4069,200,1244235853527838721
4070,200,1244210635111628800
4071,200,1244196815815270400
4073,200,1244144210032246784
4074,200,1244142774380720128
4075,200,1244121634732212229
4076,200,1244029913738301440
4077,200,1244021450161262593
4078,200,1244012337742450689
4080,200,1243989750366769155
4081,200,1243974608702898176
4082,200,1243952459065761793
4083,200,1243947553130983426
4084,200,1243945600518848512
4085,200,1243944161012854784
4086,200,1243943114039066624
4087,200,1243942504120160257
4088,200,1243936657134563328
4090,200,1243933398713933827
4094,200,1243931086813646848
4095,200,1243930094780985344
4096,200,1243926115262984193
4097,200,1243919193176772609
4098,200,1243918458653495298
4099,200,1243915303588966407
4101,200,1243912831994560512
4102,200,1243911526211182593
4103,200,1243907613772808193
4104,200,1243907261375881221
4105,200,1243904597065961473
4106,200,1243902422008967168
4107,200,1243897458557685762
4109,200,1243895421530820608
4110,200,1243882918411460613
4112,200,1243870922563559424
4113,200,1243870254947807232
4114,200,1243864490615201792
4116,200,1243856820831223809
4117,200,1243856117777731586
4118,200,1243856100555984897
4119,200,1243854465981124609
4120,200,1243853156506898432
4122,200,1243847083813208069
4123,200,1243841524472791040
4124,200,1243840463242551297
4125,200,1243840358250729473
4126,200,1243839450863599620
4127,200,1243837198132293632
4129,200,1243835600022601730
4131,200,1243835151517396992
4132,200,1243834474053459970
4134,200,1243830035057750016
4135,200,1243829065603108867
4136,200,1243827920348434432
4140,200,1243816615210180609
4142,200,1243815761614946305
4143,200,1243815497591918592
4144,200,1243814584021966848
4145,200,1243811734617337857
4146,200,1243811386083414016
4147,200,1243808523089305600
4148,200,1243808466608648193
4149,200,1243805391458144258
4150,200,1243803810453024769
4151,200,1243802452274511873
4153,200,1243801705331949568
4154,200,1243801417460088832
4155,200,1243801405028290560
4156,200,1243799429552828416
4157,200,1243797863387353088
4158,200,1243796715850743811
4159,200,1243796174341054465
4161,200,1243795924368928768
4163,200,1243793861748633600
4165,200,1243792466286800897
4166,200,1243791630865481730
4167,200,1243791041028898818
4168,200,1243790257998295046
4169,200,1243789617209339904
4170,200,1243788021117399040
4171,200,1243786660472598529
4172,200,1243785798467686400
4173,200,1243785582142201856
4174,200,1243784224680726529
4175,200,1243783682579673092
4176,200,1243783038938558467
4177,200,1243781929016741888
4178,200,1243781305591971841
4179,200,1243780159200788480
4180,200,1243779703611129857
4181,200,1243779383375966209
4183,200,1243778079664848913
4184,200,1243777428608221190
4185,200,1243777275105021955
4187,200,1243773927077404673
4188,200,1243772713849638918
4189,200,1243769905620701184
4190,200,1243769042877517832
4191,200,1243768538990440449
4192,200,1243768191467188225
4193,200,1243766497438130177
4194,200,1243764681153507329
4195,200,1243759223604940801
4196,200,1243758649979387905
4198,200,1243752274872000512
4199,200,1243749614945099776
4200,200,1243748241423949827
4201,200,1243745611142193153
4204,200,1243740261487988736
4205,200,1243739246504091648
4208,200,1243734916363247617
4209,200,1243733038258958336
4210,200,1243732007181594626
4211,200,1243727269534851072
4213,200,1243721401707769856
4214,200,1243718105068711936
4215,200,1243715257740275712
4216,200,1243708527295844354
4217,200,1243702961362145281
4218,200,1243701762084745222
4219,200,1243700761315299328
4222,200,1243694697802944512
4223,200,1243694156074979328
4224,200,1243694015897145350
4225,200,1243693553034944514
4229,200,1243688309056045058
4230,200,1243686720400392194
4232,200,1243684502528036864
4233,200,1243678792075411457
4234,200,1243678293519368193
4235,200,1243676090352185345
4236,200,1243675447071838210
4237,200,1243674612430487552
4238,200,1243674521221111808
4240,200,1243671528451051522
4242,200,1243665123295793152
4243,200,1243664885596250112
4244,200,1243663391270502400
4245,200,1243662133243662344
4246,200,1243661840435068929
4248,200,1243653211636064263
4251,200,1243647119501733891
4252,200,1243646683910725636
4253,200,1243646512971812867
4254,200,1243646131642531841
4255,200,1243645711801081856
4256,200,1243644857228427267
4257,200,1243642046050639873
4258,200,1243641367559122944
4259,200,1243638961840574470
4260,200,1243635105207287808
4261,200,1243634802663870474
4262,200,1243631977133195265
4263,200,1243631098392911875
4264,200,1243630107081740288
4266,200,1243629430813200384
4267,200,1243626921205944320
4268,200,1243626057250615299
4269,200,1243625277621776384
4271,200,1243624101148835841
4273,200,1243622527433412611
4274,200,1243622303218401283
4275,200,1243619787047084035
4276,200,1243619561414557697
4277,200,1243618868947451909
4279,200,1243617641299881986
4280,200,1243617472420499459
4282,200,1243614932857425929
4283,200,1243612090117521410
4285,200,1243609430723301379
4287,200,1243606955819708418
4288,200,1243606303278338057
4289,200,1243605671519625225
4290,200,1243605438651826185
4291,200,1243605130618056708
4292,200,1243604927441666048
4293,200,1243604470539436034
4294,200,1243604067735212034
4295,200,1243603377428353024
4296,200,1243601918523510790
4297,200,1243601901473558528
4298,200,1243601238257807361
4299,200,1243600402664259586
4300,200,1243599326187790337
4302,200,1243597250556768261
4304,200,1243593957327634433
4305,200,1243592055064059904
4307,200,1243591604486778881
4308,200,1243590218554449923
4309,200,1243588708575645696
4310,200,1243588419156148226
4311,200,1243588102800760833
4312,200,1243588071599333383
4313,200,1243586597343440896
4314,200,1243586348176609280
4316,200,1243585658599477257
4318,200,1243583777827442689
4319,200,1243582721143771138
4321,200,1243577357581115394
4324,200,1243573085523017728
4325,200,1243572704600522753
4326,200,1243572367588286464
4328,200,1243571391351468032
4330,200,1243570685215113222
4331,200,1243570509108908039
4335,200,1243567757771276289
4336,200,1243567024804188160
4337,200,1243566279509843976
4339,200,1243565430050078725
4340,200,1243565237003071493
4341,200,1243564417180205057
4342,200,1243563771219587073
4343,200,1243562815119601664
4345,200,1243562572818927616
4346,200,1243561146801627138
4347,200,1243560656420376578
4348,200,1243559499429863424
4349,200,1243559183993184257
4350,200,1243558812495331328
4351,200,1243557585959223296
4352,200,1243557139777495040
4353,200,1243556063040897026
4354,200,1243552077072216066
4355,200,1243551005746266113
4356,200,1243548601978163207
4357,200,1243547809573408768
4358,200,1243547769022959616
4359,200,1243546967780794368
4360,200,1243545878922776576
4361,200,1243543899664244738
4362,200,1243543449292472322
4363,200,1243542038915751936
4364,200,1243541210565918723
4365,200,1243540307263795200
4366,200,1243539871026872326
4368,200,1243538545782009863
4369,200,1243538405918736387
4370,200,1243537544903561218
4373,200,1243535939537965061
4374,200,1243534687915704320
4375,200,1243534366669594625
4376,200,1243533367578112000
4377,200,1243533000568197120
4378,200,1243531898187583488
4379,200,1243531310322286592
4381,200,1243531052230021120
4382,200,1243530263360974849
4385,200,1243527069277052930
4386,200,1243526638450728961
4387,200,1243526483383070721
4388,200,1243526457357410305
4390,200,1243522686837538816
4391,200,1243521762484240391
4392,200,1243518717419556866
4393,200,1243518231060656129
4394,200,1243513948873330688
4395,200,1243513883194777600
4396,200,1243513421972287490
4397,200,1243512360192684032
4398,200,1243510174486274050
4400,200,1243494048335368195
4401,200,1243488783288459269
4402,200,1243488138284150786
4403,200,1243487640151826432
4404,200,1243486126712774656
4405,200,1243483055811112960
4406,200,1243475215704829952
4407,200,1243471786920095745
4408,200,1243462380031442944
4410,200,1243451928870346753
4411,200,1243451187225153537
4412,200,1243441201149345793
4413,200,1243436899240378370
4414,200,1243411920817774594
4415,200,1243408783188979712
4416,200,1243334848120569856
4417,200,1243329911986798595
4418,200,1243329122610356225
4419,200,1243324096982720512
4420,200,1243314125029158912
4421,200,1243273962622259201
4423,200,1243242187753750529
4424,200,1243232340144422919
4425,200,1243217262502449155
4426,200,1243216419065643008
4427,200,1243215342102593540
4428,200,1243211141070966784
4431,200,1243194317939802114
4434,200,1243188211528024065
4437,404,1240079090742222848
4439,404,1239534520845680641
4440,404,1239363958953263104
4443,404,1239004805802188801
4444,404,1238959445822054401
4446,404,1238716104437977088
4450,404,1238652474187284482
4452,404,1238607791809585152
4455,404,1238554191876042755
4461,404,1238517984001511425
4462,404,1238515857900404740
4464,404,1238506096618332160
4466,404,1238474714600722432
4467,404,1238316928508129281
4468,404,1238271735641837573
4470,404,1238229852945289216
4473,404,1238209580028616705
4474,404,1238209139584745487
4476,67,1256216754583416833
4478,67,1255270474776555521
4479,67,1254592874433384450
4480,67,1254554909527224325
4482,67,1254466752127393793
4486,67,1252377448408158212
4489,67,1251959540255469568
4490,67,1251638889388933120
4498,67,1250819344784928769
4499,67,1250781688222941185
4503,67,1250453062159945731
4506,67,1250035485583556608
4508,67,1249823501936201730
4509,67,1249817144038055936
4512,67,1249770883109072904
4513,67,1249735169365311502
4516,67,1249685386667995136
4519,67,1249665221658116096
4520,67,1249608423756517376
4521,67,1249608363278819328
4523,67,1249571587407450113
4524,67,1249528869687885824
4525,67,1249473009326460935
4526,67,1249452528942661632
4530,67,1249372580533985280
4532,67,1249362311736934400
4535,67,1249345819544879105
4537,67,1249204073187946497
4538,67,1249190558192541697
4541,67,1249181448319401984
4545,67,1249144195564134400
4546,67,1249142417644716033
4552,67,1249084536308109312
4553,67,1249080642807181322
4554,67,1249079055154020353
4557,67,1249006871408599048
4558,67,1249005379264053248
4559,67,1248983712697548802
4560,67,1248976667990790144
4561,67,1248973209208262663
4562,67,1248960885374287872
4564,67,1248940224866123776
4565,67,1248939938940432385
4566,67,1248934871235473408
4571,67,1248834245373464576
4573,67,1248795102207594501
4576,67,1248762747673870345
4580,67,1248720124640522240
4583,67,1248704913716150278
4586,67,1248659045264785409
4587,67,1248656316933066753
4589,67,1248656049843757057
4591,67,1248645287746379781
4594,67,1248627190461345792
4595,67,1248625474198056974
4596,67,1248619064047464448
4599,67,1248607642563440643
4600,67,1248607170834268165
4603,67,1248603666233294848
4604,67,1248596464932134917
4607,67,1248587635204993024
4608,67,1248584653977640961
4609,67,1248583782933897218
4611,67,1248576946067378176
4612,67,1248572979002236928
4613,67,1248570404567908352
4614,67,1248562882544984067
4615,67,1248561986234994688
4616,67,1248551731077709825
4618,67,1248520976528281606
4619,67,1248520787449044992
4624,67,1248496166649483276
4625,67,1248492191195906050
4627,67,1248490941800804352
4628,67,1248489959264096264
4629,67,1248488221459152898
4630,67,1248478574769668097
4632,67,1248472103151489031
4633,67,1248469505937817602
4634,67,1248467033773096962
4635,67,1248466525624733696
4636,67,1248454336352403460
4637,67,1248450126856642561
4640,67,1248442127006208001
4642,67,1248437047292903424
4644,67,1248435588648312832
4648,67,1248424503081717767
4649,67,1248422959217143813
4650,67,1248416675759702023
4651,67,1248415935808983045
4652,67,1248415800953696256
4653,67,1248411484373143552
4655,67,1248409847592177666
4656,67,1248409383035260928
4657,67,1248409059071410176
4658,67,1248408213671694341
4659,67,1248407816215265286
4661,67,1248402957361528833
4662,67,1248402284360257540
4664,67,1248400822116876288
4666,67,1248399677558423552
4667,67,1248398319723753472
4669,67,1248393014646456320
4670,67,1248392366634881024
4671,67,1248389292512047106
4672,67,1248385828541235202
4673,67,1248385629827678209
4675,67,1248384470010318856
4678,67,1248380456581521409
4679,67,1248377701519392770
4682,67,1248373764481355777
4686,67,1248365861456543744
4687,67,1248365204485922826
4688,67,1248365025720520705
4689,67,1248364596156563457
4691,67,1248355334034526212
4695,67,1248349931825487872
4698,67,1248344943577399305
4701,67,1248342978348933123
4704,67,1248338947824128006
4706,67,1248337430559760388
4708,67,1248330016611545088
4711,67,1248323698144055296
4712,67,1248321972355969024
4713,67,1248321776590794752
4714,67,1248319571796213760
4715,67,1248319312164728832
4716,67,1248318167136579584
4717,67,1248317451420532736
4718,67,1248316951362809856
4719,67,1248316778255732736
4723,67,1248312948247924736
4725,67,1248310587257470982
4726,67,1248310001342570498
4728,67,1248308361763979264
4732,67,1248302835017699328
4734,67,1248299365179023360
4738,67,1248295263917260800
4740,67,1248291712532873221
4746,67,1248286392553177093
4748,67,1248286293567721473
4749,67,1248286178769399812
4750,67,1248286147110895616
4751,67,1248285368702640135
4752,67,1248285263203389441
4754,67,1248283372062945280
4757,67,1248282218520289284
4760,67,1248280068700483584
4761,67,1248279013090566144
4762,67,1248278676204072962
4767,67,1248272397632819201
4770,67,1248270638999109632
4772,67,1248269418246934528
4773,67,1248268709736493057
4774,67,1248267331073191936
4776,67,1248266650664779777
4779,67,1248266375493308418
4781,67,1248265528973516811
4782,67,1248265213406838787
4784,67,1248263975243931654
4785,67,1248263628895092742
4788,67,1248261956269572098
4790,67,1248260521637240836
4791,67,1248259967360139265
4793,67,1248259563746451458
4797,67,1248257060246036481
4798,67,1248256178661937153
4799,67,1248255053045137409
4801,67,1248254700060844034
4803,67,1248253272336588800
4804,67,1248252553755795456
4806,67,1248251572301099008
4807,67,1248251192947412992
4810,67,1248249711015784449
4812,67,1248247485002203138
4814,67,1248246888643452929
4815,67,1248246860663250944
4818,67,1248245056194002945
4820,67,1248244536628760578
4822,67,1248243450442469376
4823,67,1248242498478256128
4825,67,1248241803368828929
4827,67,1248240816524537862
4834,67,1248238300369948674
4835,67,1248238160548691969
4836,67,1248235521752494081
4839,67,1248234472987938821
4842,67,1248233289204273154
4847,67,1248230375182290949
4848,67,1248229481250160645
4849,67,1248228389959368705
4852,67,1248227929617772544
4853,67,1248226867389370371
4855,67,1248226469375025153
4856,67,1248226154726776836
4857,67,1248225148253155330
4859,67,1248224781410934784
4860,67,1248224481694318597
4862,67,1248223992047120384
4863,67,1248223237663854592
4864,67,1248222687199145986
4866,67,1248221945428160521
4870,67,1248217322424328192
4871,67,1248216637356093440
4873,67,1248212614355865600
4874,67,1248212527722508288
4876,67,1248211339941752832
4877,67,1248209469433155584
4878,67,1248209272032370688
4881,67,1248207842047393792
4882,67,1248206219858399234
4885,67,1248204496225869824
4886,67,1248204134584647681
4887,67,1248203824055058432
4888,67,1248203218749927424
4890,67,1248198483648974848
4895,67,1248189410719469568
4896,67,1248189354796867585
4900,67,1248183445525798912
4904,67,1248174061110337538
4905,67,1248168414834647040
4908,417,1240754978538450944
4909,417,1239755803445334017
4910,417,1239693940594540546
4911,417,1238935963692175361
4912,417,1238564296608468993
4914,417,1238543019906756613
4915,417,1238516332523655168
4916,417,1238507033269276674
4917,417,1238503099955806209
4918,417,1238469126789705730
4920,417,1238436322085306369
4921,417,1238399290562789383
4922,417,1238373100141461504
4923,417,1238367851490111488
4924,417,1238280592908673026
4926,417,1238252579739578370
4927,417,1238244126316990464
4928,417,1238242492815900673
4929,417,1238239326942703616
4930,417,1238233483941642240
4931,417,1238212444461375489
4932,417,1238208420035117059
4934,417,1238201980008296448
4935,417,1238201960806875136
4936,417,1238196417291788289
4937,417,1238186976987226113
4938,417,1238185201890512897
4939,417,1238184933375512578
4940,417,1238170328821420032
4941,417,1238146631301836800
4943,417,1238136761794072578
4944,417,1238134852165292034
4945,417,1238133970145026049
4946,417,1238133770936606725
4947,417,1238133207272431616
4948,417,1238129435447947264
4950,417,1238126053043982336
4951,417,1238125346181939200
4952,417,1238122036716638208
4953,417,1238121286120935425
4954,417,1238121028502441984
4955,417,1238119064087810049
4956,417,1238117846112071682
4957,417,1238117771088506885
4958,417,1238113807379107842
4960,417,1238097924250312706
4961,417,1238095417344049152
4962,417,1238085224304529408
4964,417,1238070196205694976
4965,417,1238058828148756481
4966,417,1238056134046605313
4967,417,1238052198384316417
4968,417,1238050742327365632
4969,417,1238049645462458373
4970,406,1235991175250751489
4971,406,1235952131267588097
4972,406,1235235389998280706
4973,406,1235052490434854914
4975,406,1234682897862234112
4976,406,1234494693049798656
4977,406,1234483234869858305
4978,406,1234439065702764545
4981,406,1234213963262414848
4982,406,1234210038887133185
4983,406,1234206090834788352
4985,406,1234159725908021252
4986,406,1234081690672254979
4987,406,1234063329964052481
4988,406,1234056911558828033
4989,406,1233966682663604224
4990,406,1233918149399064579
4991,406,1233916341511507968
4992,406,1233916314151981059
4995,406,1233888768760913921
4996,406,1233881061492264960
4998,406,1233861005635129344
4999,406,1233836371653091328
5000,406,1233831312089206784
5001,406,1233804916436742146
5002,406,1233800601248526337
5004,406,1233752085650239490
5007,406,1233697991036297216
5008,406,1233694897925951489
5009,406,1233672857751707648
5010,406,1233627608459378690
5012,406,1233610671226384384
5015,406,1233581771851206658
5016,406,1233572630445338627
5017,406,1233550028326744066
5018,406,1233518022268243968
5019,406,1233511588809912325
5020,406,1233499511605121025
5021,406,1233479868815413249
5022,406,1233468475651346432
5023,406,1233466663451971592
5024,406,1233466472359432197
5025,526,1233887414860603393
5026,526,1233373743252008960
5028,199,1244103121745235968
5032,199,1243643142399721473
5034,199,1243573425857126401
5035,199,1243567716415332354
5036,199,1243542729189134339
5038,483,1235125590547550208
5039,483,1235117112365993985
5040,483,1235059789383663616
5044,483,1234939560511053826
5045,483,1234926600724140032
5050,483,1234880584503177217
5056,483,1234862214307336195
5057,483,1234861894323916800
5059,483,1234851615330504705
5060,483,1234851245946474497
5061,483,1234851218008178688
5062,483,1234850297970929667
5063,483,1234842176858791937
5064,483,1234840775495749633
5065,483,1234840328051527681
5067,483,1234833792281350144
5068,483,1234832659727208451
5069,483,1234830544078168065
5070,483,1234825116896440320
5072,483,1234818042187649024
5073,483,1234816220513390592
5074,483,1234815798805331970
5075,483,1234814785134497792
5076,483,1234814662644043776
5077,483,1234811690484715520
5078,483,1234811058898030595
5079,483,1234808262341447681
5080,483,1234806807220097029
5081,483,1234806651976327169
5082,483,1234805906304450560
5083,483,1234805893159702528
5084,483,1234805204815503360
5085,483,1234804240004132866
5086,483,1234803134733660161
5087,483,1234803111316713472
5088,483,1234802879522840576
5089,483,1234802275501125633
5091,483,1234799704900132865
5092,483,1234798900529311745
5093,483,1234798411242557441
5096,483,1234796447012458497
5099,483,1234794888648105984
5100,483,1234792743412649984
5101,483,1234792598558011393
5102,483,1234791490846478337
5103,483,1234785017013862400
5104,483,1234784563244814337
5106,483,1234782806120648704
5107,483,1234782347494481920
5108,483,1234781410843447297
5109,483,1234780772718039040
5110,483,1234774740021235712
5111,483,1234774520222777344
5112,483,1234774205901803520
5113,483,1234773765722079232
5114,483,1234773184727179264
5116,483,1234770490843070465
5117,483,1234770035052335104
5118,483,1234769231096336384
5119,483,1234767853955366912
5120,483,1234767834053533697
5122,483,1234766004443463683
5123,483,1234765706576592897
5124,483,1234765503954071552
5125,483,1234764609547952128
5127,483,1234762967155118080
5128,483,1234761835129249792
5129,483,1234761738970652672
5130,483,1234761165047304193
5131,483,1234761085959442433
5133,483,1234759240725729280
5134,483,1234758976329437184
5135,483,1234758580361887745
5136,483,1234758567460208641
5137,483,1234758139620339713
5139,483,1234754505775828992
5140,483,1234753669075275776
5141,483,1234753228882857984
5142,483,1234753206393200640
5143,483,1234752751424458753
5145,483,1234751840648077312
5147,483,1234751527945998337
5148,483,1234751425688866816
5149,483,1234750544889163776
5150,483,1234750467168722949
5152,483,1234749933313458176
5153,483,1234748178991214592
5154,483,1234747903350116354
5157,483,1234746730001944577
5158,483,1234746393182515200
5159,483,1234745604745703424
5160,483,1234745209277124608
5161,483,1234744936496553984
5162,483,1234738386222510084
5163,483,1234738073151234049
5164,483,1234736468179988483
