,news_id,tweet_id,reply_id
2153,297,1242055214187909120,1242207839038439427
2155,297,1242055214187909120,1242557665294848002
2156,297,1242055214187909120,1242200937176936452
2158,297,1241748603355435012,1241749449128509440
2159,297,1241748603355435012,1241749290076098561
2160,297,1242577515224449024,1242691884100681733
2161,297,1242577515224449024,1242690866881400833
2162,297,1242577515224449024,1242796713703866369
2163,297,1242093333272506369,1242097862881636359
2164,297,1242093333272506369,1242095746888892417
2165,297,1242093333272506369,1242144891129430016
2166,297,1242093333272506369,1242103982803189760
2167,297,1241798833874632708,1241799503457538049
2168,297,1241798833874632708,1241802146909167616
2170,297,1243929387088490496,1243931486958563328
2171,297,1243929387088490496,1243930256500809728
2172,297,1243929387088490496,1243930646164242433
2173,297,1243929387088490496,1243934568681521152
2174,297,1242314909989265408,1242326720444657670
2175,297,1242073578347982849,1242075283701694465
2176,297,1241987689143992320,1241988201474134016
2177,297,1241987689143992320,1241989342266081290
2178,297,1241987689143992320,1242001695464251393
2180,297,1255849149997645824,1255850697863675907
2181,297,1255849149997645824,1255850974499033089
2182,297,1255849149997645824,1255850573938806786
2183,297,1246331782246662144,1246469959095586821
2184,297,1246331782246662144,1246470318018920448
2185,297,1246331782246662144,1246345864517476352
2186,297,1246331782246662144,1246347166769086464
2188,297,1243855446605271041,1243883674728378368
2190,297,1243557168219111424,1243558285833363463
2191,297,1243557168219111424,1243789381300715520
2192,297,1243261806661046273,1243590166184329217
2193,297,1243261806661046273,1243591415462006784
2194,297,1243261806661046273,1243262404189978625
2195,297,1243261806661046273,1243262640023121921
2197,297,1243139936783605760,1243158246174662657
2201,297,1242727357045043200,1242773841685839873
2202,297,1242727357045043200,1243027050027417600
2203,297,1242511871082729473,1242512820727697408
2205,297,1242494275021135878,1242540900049473536
2206,297,1242494275021135878,1242546158574153729
2207,297,1242494275021135878,1242495332887465986
2208,297,1242475115926786051,1242482943001591808
2209,297,1242475115926786051,1242476082558894080
2210,297,1242456923615657992,1242516910866137097
2211,297,1242456923615657992,1242458086218117126
2213,297,1242414017525710849,1242416472418369537
2214,297,1242414017525710849,1242415650737287169
2215,297,1242295327337545729,1242299048947679233
2216,297,1242295327337545729,1242296742261018624
2219,297,1242281494485188608,1242283533097488390
2221,297,1242194099094126592,1242194563571343366
2222,297,1242194099094126592,1242194901141463043
2223,297,1242190499336904705,1242329046538571776
2224,297,1242190499336904705,1242353490959138816
2225,297,1242190499336904705,1242332910977462274
2227,297,1242069079436840960,1242072199445397504
2228,297,1242069079436840960,1242070853715505152
2229,297,1242069079436840960,1242072134811176960
2232,297,1242028297971576833,1242274735423025158
2233,297,1241984420048855040,1242104627706728455
2234,297,1241984420048855040,1242129835562078211
2235,297,1241975946187436033,1241976753049882624
2238,297,1241806263333371904,1241855082548912130
2239,297,1241806263333371904,1241853466999472131
2240,297,1241783875103145984,1241846070704922624
2242,297,1241783875103145984,1242052409783795714
2246,297,1244915259208589312,1244916073398448134
2247,297,1244015898148646912,1244018228831100928
2249,297,1243974938857439233,1244282026036989952
2252,297,1243914749395558401,1243916783226159104
2255,297,1243872133626953728,1243889125742305280
2256,297,1243791613056319488,1243791884608131084
2257,297,1243590150321573888,1243599126757085195
2258,297,1243590150321573888,1243599900518031367
2259,297,1243041687473139712,1243055139050717184
2260,297,1242955245543739394,1242956523753672706
2261,297,1242859712749674496,1242861709339090944
2262,297,1242774620492701696,1242776470239526912
2264,297,1242711224829108226,1242911411631796224
2268,297,1242470718681559040,1242471767412600832
2269,297,1242470718681559040,1242472416296787970
2270,297,1242218699211358208,1242488833297571847
2271,297,1242164238556319752,1242164244549959682
2272,297,1242154112398938116,1242154515597426693
2273,297,1242150827663515652,1242152093109997568
2274,297,1242119219824787457,1242126407720931335
2275,297,1242119219824787457,1242128256452739072
2276,297,1242107964548407301,1242124608230359040
2277,297,1242107964548407301,1242128238899613697
2278,297,1242105253941542917,1242287403118645250
2280,297,1242067027633856518,1242094420478083074
2281,297,1242063359048024067,1242063360969105410
2282,297,1241958248816631813,1241965010877689856
2283,297,1241845072552955904,1241930816629899267
2284,297,1241789036567633931,1241789496955416582
2285,297,1241751085389414400,1241752897324539905
2287,297,1241722951281577990,1241735380476575745
2288,297,1241722951281577990,1241747409404911616
2289,297,1241712142933463046,1241727065830969351
2290,297,1241712142933463046,1241727983519510530
2291,297,1241701639939141632,1241715273478144002
2292,297,1241594387651534848,1241600396549935111
2293,297,1241411084420091904,1242162046939975682
2296,307,1243174551032397825,1242266743160090624
2297,307,1243174551032397825,1242277683951595520
2298,307,1243174551032397825,1242281260208160768
2300,307,1243174551032397825,1242812530071867394
2301,307,1243174551032397825,1243063676636024833
2302,307,1243174551032397825,1243449781663322112
2303,307,1243174551032397825,1243513906229915649
2304,307,1242927219225305088,1242929594933694466
2305,307,1242463787371753477,1245119086687858694
2306,310,1252281053462409218,1252282229973299211
2307,310,1252281053462409218,1252284715094032396
2308,310,1252281053462409218,1252287701660778503
2309,310,1252281053462409218,1252307563313537024
2310,310,1252281053462409218,1252292263100719107
2311,310,1252281053462409218,1252301105586896897
2312,310,1252590585736617985,1252620726013587458
2313,310,1240712157974523904,1240712896713236480
2314,310,1240712157974523904,1241130291722424321
2318,366,1238265764991336453,1238688169790337025
2319,366,1238265764991336453,1238337465280270337
2320,366,1238265764991336453,1238450439814893570
2321,366,1238265764991336453,1238329606366781440
2323,366,1238265764991336453,1238472398690639872
2325,366,1238265764991336453,1239379602553872386
2326,366,1238265764991336453,1239259395030122497
2328,366,1238265764991336453,1239038297038393345
2330,366,1238265764991336453,1239239137082798081
2333,366,1249542593194553344,1249610443225587714
2335,366,1249542593194553344,1249670069816262656
2336,366,1249542593194553344,1249729965987442688
2337,366,1249542593194553344,1249545858795950080
2338,366,1249542593194553344,1249690643628204033
2339,366,1249542593194553344,1249608549703077888
2340,366,1249542593194553344,1249680563633557504
2350,366,1251944683745443840,1252024940452294659
2355,366,1251944683745443840,1251999234087424002
2357,366,1248907839487332352,1248900634780119041
2359,366,1248907839487332352,1248922044177297408
2361,366,1248907839487332352,1248993951404756992
2362,366,1248907839487332352,1249004320353177600
2363,366,1248907839487332352,1249015292245602305
2364,366,1248907839487332352,1249003360449003520
2368,366,1248907839487332352,1249016286522290179
2370,366,1252939063776157696,1252938114781319168
2371,366,1252939063776157696,1252939353015365632
2379,366,1251524134946967552,1251787025524686854
2381,366,1251524134946967552,1251946609228894214
2382,366,1251524134946967552,1251525013418754049
2383,366,1251524134946967552,1251545584567291906
2384,366,1251524134946967552,1251527128681717760
2385,366,1251524134946967552,1251541731167948805
2389,366,1244830531390328833,1244847279938375681
2393,366,1244830531390328833,1244842192272752644
2394,366,1247987761946267653,1247906903449112576
2396,366,1247987761946267653,1247907959662837761
2398,366,1247987761946267653,1247910441604583425
2400,366,1247987761946267653,1247911933367508995
2402,366,1247987761946267653,1247912665822838784
2403,366,1247987761946267653,1247987279374811137
2406,366,1247698022265479168,1247701046690013186
2407,366,1241074589683388423,1241239612384784384
2408,366,1241074589683388423,1241657721981730818
2410,366,1249773465269342216,1249393461624819713
2411,366,1249773465269342216,1249781836978565120
2412,366,1247339708893593600,1247339117593137152
2413,366,1247339708893593600,1247345258276552707
2414,366,1247339708893593600,1247340553118855174
2424,366,1256305644346302465,1256267267425423364
2425,366,1256305644346302465,1256299098510155776
2426,366,1256305644346302465,1256306345369837569
2428,366,1251957774268825600,1251957775208345600
2435,366,1249428759415083008,1249424452477235200
2436,366,1249423395713884160,1249377510657347584
2437,366,1249410630240665600,1249139370034106370
2441,366,1248705121837551617,1248629513447235585
2443,366,1247852760931782656,1251649961256644610
2444,366,1247834673847455745,1247815079539720192
2445,366,1247834673847455745,1247831615952355334
2447,366,1247834673847455745,1247833605163933696
2449,366,1247604373741539328,1247635500258689024
2450,366,1247539503306162176,1247537681564700674
2451,366,1247539503306162176,1247537683942895621
2452,366,1247539503306162176,1247537685616451584
2453,366,1247539503306162176,1247537687269015553
2456,366,1247539503306162176,1247541456190894081
2457,366,1247318209629499393,1247318348741988352
2458,366,1247189250119884807,1247190549586522122
2460,366,1246415920362164224,1246150457401147392
2461,366,1246415920362164224,1246150785177735168
2464,366,1244857178298544132,1244853624796090369
2466,366,1244857178298544132,1244866622046658567
2468,366,1244319091093114882,1244277034039119872
2469,366,1244319091093114882,1244343130679160832
2470,366,1243835243053723649,1243384941817151489
2471,366,1243835243053723649,1243858835607035905
2473,366,1243391724052873219,1243389155784011778
2475,366,1243391724052873219,1243550236213116928
2477,366,1239962647707045896,1239962646482477063
2478,366,1239545312798113792,1239553220256641024
2479,366,1239545312798113792,1239553417078546434
2480,366,1238986038464389122,1239215074272841733
2482,374,1250556704267186176,1250557112427491328
2483,374,1250556704267186176,1250557791212695552
2484,374,1250556704267186176,1250557780051857409
2487,374,1250556704267186176,1250564895072038917
2488,374,1250556704267186176,1250605306855317504
2489,374,1250556704267186176,1250557217843052545
2490,374,1250556704267186176,1250561966797737984
2491,374,1250556704267186176,1250565766627426305
2496,374,1250556704267186176,1250564639672459265
2500,374,1250556704267186176,1250774940502106112
2501,374,1250556704267186176,1253124690534469632
2502,374,1250556704267186176,1250559530976542721
2504,374,1250556704267186176,1250587438294028289
2505,374,1250556704267186176,1250593062600007680
2508,374,1250556704267186176,1250804671633141762
2509,374,1250556704267186176,1250877660139532288
2511,374,1250556704267186176,1250557486547062784
2512,374,1250556704267186176,1250558144205504517
2513,374,1251919114580434946,1251918194639548417
2515,374,1251919114580434946,1252251298076004354
2519,374,1252313693922222080,1252314552009666563
2522,374,1254388411865104386,1254387291746861058
2523,374,1254388411865104386,1254405397429071872
2528,374,1253132392568586241,1253144318090653696
2529,374,1253132392568586241,1253382751459442690
2530,374,1253132392568586241,1253143650034384897
2533,374,1255199379180273665,1254943058614837248
2538,374,1255199379180273665,1255270934233206786
2539,374,1254498652132741120,1254456709445292033
2541,374,1254498652132741120,1254552340750839808
2543,374,1253149406225821696,1253159661554946048
2544,374,1253149406225821696,1253488600647299072
2545,374,1253149406225821696,1253531027185602560
2546,374,1253149406225821696,1253152669306441729
2547,374,1253149406225821696,1253162655906328577
2548,374,1253047767741669377,1253056390618382338
2550,374,1253047767741669377,1253051770705719299
2551,374,1252390851902271488,1252402202175352832
2554,374,1250795600712478721,1250777939005898753
2555,374,1250795600712478721,1250778763341815809
2556,374,1250795600712478721,1250779005063757824
2557,374,1250795600712478721,1250779302322491392
2558,374,1250795600712478721,1250779612344455170
2559,374,1250795600712478721,1250779882616913920
2560,374,1250795600712478721,1250797459607105537
2562,374,1250795600712478721,1250796120730677251
2563,374,1250795600712478721,1250796411504992256
2565,374,1255182678715887616,1255190388320743426
2566,374,1255063838829019136,1255064395870285826
2571,374,1253900943772356609,1253941270654980098
2572,374,1253900943772356609,1254052395363033089
2578,374,1253365473309270016,1253303315238092803
2587,374,1253001967292514305,1253055032678854656
2589,374,1252840444267905027,1252838961220685826
2590,374,1252840444267905027,1252839886559707137
2593,374,1252840444267905027,1252844484200562688
2609,374,1252163807377534976,1252164371071012866
2610,374,1252163807377534976,1252164629708578818
2611,374,1252163807377534976,1252211633520349184
2612,374,1252163807377534976,1252225832409538560
2613,374,1251197346576240643,1251163873039626244
2614,374,1251197346576240643,1251167368723693569
2615,374,1251197346576240643,1251184242249224193
2616,374,1251197346576240643,1251203038058033152
2617,374,1251197346576240643,1251203561456832513
2618,374,1251197346576240643,1251255517457989632
2619,374,1250731144561266690,1250730903426433024
2620,374,1250731144561266690,1250731289017278464
2622,374,1256257846041169920,1255902443390599169
2624,374,1256257846041169920,1255904341153722368
2625,374,1256257846041169920,1255925039448326145
2626,374,1256257846041169920,1255926048723808256
2628,374,1256257846041169920,1255929820174848009
2631,374,1256257846041169920,1255935071074295813
2632,374,1256257846041169920,1256570591475269632
2635,374,1255936086934781952,1255975830943141891
2637,374,1255933539473752064,1255934980846260224
2639,374,1255861806804996097,1255862247869411330
2640,374,1255854308156936192,1255849958328188928
2643,374,1255568405903663113,1255452292280733709
2644,374,1255568405903663113,1255486928138444800
2647,374,1255541687067250688,1255506473502871557
2649,374,1255541687067250688,1255522141115764756
2653,374,1255541687067250688,1255538993749528577
2656,374,1255294870530523137,1255292176478744576
2657,374,1255294870530523137,1255293859287969795
2658,374,1255294870530523137,1255296549015388160
2687,374,1255279279463706627,1255124569846882305
2690,374,1255245589299814402,1255247204006199301
2691,374,1255158621442379780,1255165936916725761
2693,374,1254978634500263937,1254966414995189760
2698,374,1254963592492920836,1254942701159698432
2699,374,1254963592492920836,1254972393023590401
2700,374,1254924935488815106,1254920120297615360
2701,374,1254924935488815106,1254925560796581888
2702,374,1254924822309715969,1254902239874945025
2703,374,1254924822309715969,1254920503673880577
2704,374,1254924822309715969,1254923357566443522
2705,374,1254924822309715969,1254924193289863168
2706,374,1254924822309715969,1254926706021982215
2707,374,1254924822309715969,1254927403731820545
2708,374,1254898815577931776,1254818170273009664
2710,374,1254898815577931776,1254838468166864896
2712,374,1254898815577931776,1254891121139830784
2715,374,1254898815577931776,1254924197471477761
2716,374,1254806669453783040,1254806283720331264
2717,374,1254806669453783040,1254806995506356224
2718,374,1254754596536238081,1254813996169015303
2719,374,1254410696533704704,1254401174398214151
2721,374,1254191623312982016,1254114349100269569
2722,374,1254191623312982016,1254114745436844033
2723,374,1254191623312982016,1254116431958085633
2725,374,1254191623312982016,1254190585948319744
2727,374,1254191623312982016,1254235197337473024
2728,374,1254103203379138561,1254056568204623872
2729,374,1254103203379138561,1254094930508537857
2730,374,1254103203379138561,1254097540569419786
2731,374,1254103203379138561,1254128319869509632
2732,374,1254101894982586369,1254100122113323008
2733,374,1254101894982586369,1254102006450405376
2736,374,1253727870318501889,1253731071491014657
2737,374,1253679325834031105,1253378990594801664
2738,374,1253679325834031105,1253684106136891394
2739,374,1253581763353489408,1253586087529734145
2740,374,1253581763353489408,1253591640587014145
2741,374,1253572006102077442,1253559425094254597
2742,374,1253572006102077442,1253559940247142406
2744,374,1253572006102077442,1253561133862182912
2746,374,1253572006102077442,1253563864370855937
2748,374,1253572006102077442,1253571523836809218
2749,374,1253572006102077442,1253571755710578688
2750,374,1253572006102077442,1253572158716104704
2753,374,1253338473592832002,1253309888152981505
2754,374,1253338473592832002,1253311818912669696
2755,374,1253338473592832002,1253313026201194501
2756,374,1253338473592832002,1253328693486710786
2757,374,1253338473592832002,1253330629652910085
2758,374,1253338473592832002,1253332949774155788
2759,374,1253338473592832002,1253333265466839041
2760,374,1253338473592832002,1253335092853784579
2761,374,1253338473592832002,1253335477853147136
2762,374,1253338473592832002,1253341044873150465
2763,374,1253300730615656448,1253304240589598723
2764,374,1253100142707847168,1253101684030672896
2765,374,1253100142707847168,1253134700664819712
2766,374,1252970605281861638,1252942751320043520
2768,374,1252970605281861638,1252962706425966594
2770,374,1252970605281861638,1252965070708985856
2771,374,1252970605281861638,1252968304370577409
2772,374,1252970605281861638,1252972618560311299
2775,374,1252749535752925185,1252697006562250752
2777,374,1252738696232787968,1252744020205412352
2778,374,1252725931044564992,1252726609272078340
2784,374,1252626280282906625,1252625823951093763
2785,374,1252626280282906625,1252627434412871680
2786,374,1252616099792924676,1252629105276866560
2787,374,1252590324557516802,1252589640235782144
2788,374,1252243382606454789,1252205414772547584
2789,374,1252243382606454789,1252222890218487809
2790,374,1252243382606454789,1252223604055576577
2791,374,1252243382606454789,1252232120724074496
2792,374,1252243382606454789,1252233947120930818
2793,374,1252243382606454789,1252234363774750720
2794,374,1252243382606454789,1252239010195537922
2795,374,1252243382606454789,1252244390694850561
2796,374,1252243382606454789,1252247825372655620
2809,374,1252030715262201856,1251867048185073667
2810,374,1252030715262201856,1251980242664583169
2811,374,1252030715262201856,1252010653755334656
2812,374,1252030715262201856,1252201689140137984
2813,374,1252030715262201856,1252621554539573254
2814,374,1251924613178757120,1251913824522973184
2815,374,1251907328187785220,1251907530437079044
2822,374,1251569664745975808,1251556482379890688
2827,374,1251521062594019330,1251513972106440705
2831,374,1251199628084641793,1251138462968922119
2832,374,1251185900467425280,1224511939604144128
2834,374,1251185900467425280,1224540933036920832
2835,374,1251185900467425280,1224667320729178112
2836,374,1251185900467425280,1228670454619045889
2837,374,1251185900467425280,1252055493553598466
2838,374,1250854715488980992,1250779261595783168
2840,374,1250854715488980992,1250853569286287360
2841,374,1250848573283086338,1250844095158902784
2844,374,1250838021798322176,1250816816177446912
2845,374,1250838021798322176,1250821949112176640
2846,374,1250838021798322176,1250822170714034176
2847,374,1250838021798322176,1250823285882990593
2849,374,1250838021798322176,1250826527945756678
2850,374,1250838021798322176,1250827767966466048
2851,374,1250838021798322176,1250829398028279808
2852,374,1250838021798322176,1250830174700142593
2854,374,1250794974217515021,1250795286642847746
2855,374,1250739800107352064,1250741172479447041
2856,374,1250739800107352064,1250741411307233282
2857,374,1250635901094572034,1250632453548638208
2858,374,1250598506722545664,1250566318648066049
2860,374,1250598506722545664,1250585486365769729
2861,374,1250598506722545664,1250592467700920326
2863,374,1250598506722545664,1250596426616311811
2864,374,1250598506722545664,1250599988767457288
2866,374,1250595706282422272,1250497261404073985
2867,374,1250595706282422272,1250497605701951489
2869,374,1250595706282422272,1250555648154185735
2873,374,1250595706282422272,1250585528585670664
2874,374,1250595706282422272,1250590468565618688
2875,374,1250595706282422272,1250592577373560840
2876,374,1250553164056670209,1250551046767882240
2877,374,1250553164056670209,1250552879108235264
2878,374,1250553164056670209,1250554084429639682
2879,374,1250519383027281921,1250514276671983618
2880,374,1250519383027281921,1250535186707566593
2881,404,1238588608744996868,1238640900236103680
2882,404,1238588608744996868,1238590545259302912
2883,404,1238588608744996868,1238604895403618305
2884,404,1238588608744996868,1238618623540895745
2886,404,1238588608744996868,1238610293678206977
2892,404,1238217430964621314,1238217838533521410
2897,404,1238716104437977088,1238717192608321536
2898,404,1238716104437977088,1238829128419348481
2899,404,1238474714600722432,1238483348684668930
2901,404,1239074947953315840,1239116308131741697
2903,404,1238525138515173382,1238527873004306432
2904,406,1233711426117783553,1233872013367955456
2908,406,1233466472359432197,1233521394312302592
2909,406,1235235389998280706,1235236132964749312
2910,406,1235235389998280706,1235236684372914176
2913,406,1233863822051508225,1233873710022610945
2914,406,1233863822051508225,1233874814227451904
2915,417,1238208420035117059,1238208782553006081
2916,417,1238208420035117059,1238218560192856067
2918,417,1238049645462458373,1238054848131710976
2919,418,1235725544542605314,1235746233613824000
2920,418,1235725544542605314,1235753216886935553
2921,418,1235725544542605314,1235731480355188737
2922,418,1235725544542605314,1235776456782987270
2923,418,1235725544542605314,1235778069677432832
2926,418,1235725544542605314,1235800292320395266
2928,418,1235725544542605314,1235907474315563009
2929,418,1235725544542605314,1235739443476090881
2931,418,1235725544542605314,1235760558437171200
2932,418,1235725544542605314,1235834795487186944
2933,418,1235725544542605314,1235826137701343232
2935,418,1235725544542605314,1235907247567286273
2937,418,1235725544542605314,1236031850012962823
2938,418,1235725544542605314,1236058195648368640
2939,418,1235725544542605314,1235862494880493570
2943,418,1235725544542605314,1235742879043047424
2944,418,1235725544542605314,1235769631849230336
2945,418,1235725544542605314,1235854668061790209
2949,418,1235725544542605314,1235925053981831168
2950,418,1236054699733901312,1236055291516669952
2951,418,1236054699733901312,1236055594693537797
2953,418,1236054699733901312,1236172395028852736
2954,418,1236054699733901312,1236174763762081792
2956,418,1236054699733901312,1236058335268528129
2957,418,1236054699733901312,1236068619743891458
2958,418,1236054699733901312,1236055555078344704
2959,418,1236054699733901312,1236064536811077633
2960,418,1236054699733901312,1236148652210438144
2961,418,1236054699733901312,1236056404869423104
2962,418,1236054699733901312,1236057111861383171
2963,418,1236054699733901312,1236058888853577728
2964,418,1236054699733901312,1236062251121025025
2965,418,1236054699733901312,1236134313181114368
2966,418,1236054699733901312,1236151265194803200
2967,418,1236054699733901312,1236246710919352321
2968,418,1236054699733901312,1236055479459119105
2973,418,1236054699733901312,1236309063648108545
2974,418,1236054699733901312,1236448636155953153
2976,418,1236054699733901312,1236060800575582208
2977,418,1236054699733901312,1236087295285039105
2979,418,1236054699733901312,1236163472812990466
2980,418,1236054699733901312,1236571771484192768
2982,418,1236054699733901312,1236055772393594880
2983,418,1236054699733901312,1236117751808262144
2985,418,1239249663800246277,1239278858404335618
2986,418,1239249663800246277,1239481141687656448
2989,418,1236061934199373824,1236070548028952582
2991,418,1236747251977981953,1236754909783080960
2993,418,1238543647097991170,1245123835902529537
2994,443,1236663273380024320,1236665599549272064
2997,443,1236687845596770304,1236473441743667208
3003,443,1238174763211730945,1238101250719318021
3004,443,1238174763211730945,1238103133697474560
3006,443,1235425359425757184,1235430814508175360
3011,466,1239382049217073152,1239412744832466944
3012,466,1239382049217073152,1239417142920933377
3014,466,1239382049217073152,1239417760758632449
3015,466,1239382049217073152,1239383104621441024
3016,466,1239382049217073152,1239383786501967872
3017,466,1239280486280597505,1239266166029324288
3018,466,1239280486280597505,1239284075816353793
3019,466,1239280486280597505,1239284659311108097
3020,466,1239280486280597505,1239363847242342400
3021,466,1244394425490563073,1244302058741776390
3022,466,1244394425490563073,1245390880187404289
3023,466,1243042255256145922,1242984757744431105
3024,466,1243042255256145922,1242985559997497347
3025,466,1243042255256145922,1242991067009634305
3026,466,1243042255256145922,1242993071844777984
3027,466,1243042255256145922,1242993777473662977
3028,466,1243042255256145922,1242995504276881408
3029,466,1243042255256145922,1242996537833242630
3030,466,1243042255256145922,1243006576983781377
3031,466,1243042255256145922,1243036640857161733
3032,466,1238847279299092482,1238161439585533952
3033,466,1238847279299092482,1239010307340566528
3034,466,1238847279299092482,1239605058045526025
3035,466,1238847279299092482,1239605660033007618
3036,466,1238847279299092482,1240750623882018816
3038,466,1238847279299092482,1238854215583158278
3039,466,1237471214005870593,1237473007725154306
3041,466,1255512928184406018,1256092046215053312
3042,466,1251552537100128257,1242995504276881408
3043,466,1251552537100128257,1242996537833242630
3044,466,1251552537100128257,1243006576983781377
3045,466,1251552537100128257,1243036640857161733
3046,466,1251552537100128257,1243047569166675969
3047,466,1251552537100128257,1251511002190901249
3048,466,1247511461426909190,1247137221167153153
3049,466,1247511461426909190,1247137346505637890
3050,466,1247501664556179456,1247502394134368262
3052,466,1244614158726897668,1244328444994949124
3055,466,1244311922536783873,1244312344605396993
3056,466,1244311922536783873,1244316959182905344
3057,466,1241815550164008960,1241848706313465857
3058,466,1239975067037175814,1240262179829489665
3059,466,1239975067037175814,1240294545952247810
3061,466,1238503531943878656,1238516323056943104
3062,466,1238101589308645378,1238097167346290689
3064,466,1238099015838896133,1238099735103385601
3065,466,1237794893252169731,1237793112313024514
3067,466,1237732254698405889,1237460391438856193
3068,466,1237732254698405889,1237460522917711872
3069,466,1237732254698405889,1237460650613329920
3070,466,1237732254698405889,1237460903060099073
3071,466,1237732254698405889,1237461114620801024
3072,466,1237732254698405889,1237461563683946496
3073,466,1237732254698405889,1237461814725578752
3074,466,1237732254698405889,1237462443078516736
3075,466,1237732254698405889,1237462792132648960
3077,466,1236863560262639616,1236818671994982400
3078,466,1236863560262639616,1236863909681717248
3079,466,1235855117418516483,1235856688403472389
3080,466,1235591457202823168,1235591458528399360
3082,466,1235250611177877506,1235253684998737920
3084,483,1234746730001944577,1234746938781839360
3085,483,1234746730001944577,1234750390228398080
3087,483,1234746730001944577,1234842211730305024
3088,483,1234746730001944577,1234842748936695808
3090,483,1234746730001944577,1234749656833429504
3091,483,1234746730001944577,1234748406582665216
3092,483,1234746730001944577,1234770717373157376
3093,483,1234746730001944577,1234795077513416706
3094,483,1234746730001944577,1234747001654345728
3095,483,1234746730001944577,1234747426449305601
3097,483,1234746730001944577,1234747592321355777
3098,483,1234746730001944577,1234747905417740288
3099,483,1234746730001944577,1234764856005419008
3100,483,1234746730001944577,1234765232008056833
3101,483,1234746730001944577,1234765364744998913
3102,483,1234746730001944577,1234760323003027457
3103,483,1234746730001944577,1234746957886656512
3105,483,1234746730001944577,1234756544220151809
3106,483,1234746730001944577,1234756892221673472
3108,483,1234746730001944577,1234812136712540167
3110,483,1234746730001944577,1234756703243112448
3112,483,1234746730001944577,1239304281057943553
3113,483,1234746730001944577,1234750593345970177
3116,483,1234746730001944577,1234825823758233600
3119,483,1234746730001944577,1234748796573077506
3121,483,1234746730001944577,1234831926026014720
3126,483,1234746730001944577,1234767622253809664
3127,483,1234805893159702528,1234807057536163840
3129,483,1234805893159702528,1234806421994266624
3131,483,1234805893159702528,1234806527837507586
3133,483,1234805893159702528,1234806559571660801
3134,483,1234805893159702528,1234806470161707008
3135,483,1234805893159702528,1234807128738746369
3136,483,1234805893159702528,1234811189776900099
3139,483,1234805893159702528,1234813161741733889
3141,483,1234805893159702528,1234806077826457601
3142,483,1234805893159702528,1234806833648459778
3143,483,1234805893159702528,1234808254787616768
3145,483,1234805893159702528,1234810667078520832
3146,483,1234805893159702528,1234824831549530115
3147,483,1234805893159702528,1234825516940742656
3148,483,1234805893159702528,1234849744209485824
3151,483,1234805893159702528,1234807025189691392
3152,483,1234805893159702528,1234807393365712896
3153,483,1234805893159702528,1235323614607613960
3155,483,1234805893159702528,1234806101893234690
3157,483,1234805893159702528,1234809856386723840
3158,483,1234805893159702528,1234810649525485568
3163,483,1234805893159702528,1234807041383944192
3165,483,1234769231096336384,1235001233993134080
3168,483,1234769231096336384,1234780368357613568
3169,483,1234769231096336384,1234774990920175616
3170,483,1234761085959442433,1234763656530886657
3171,483,1234895964617371648,1235055427596849152
3173,483,1234895964617371648,1234915913209700352
3176,483,1234764344262615040,1234792027402973186
3177,483,1234764344262615040,1234773676727373825
3178,483,1234764344262615040,1234781734576754688
3179,483,1234880584503177217,1234889795891007488
3181,483,1234799704900132865,1234821108349587457
3182,483,1234796447012458497,1234796669830451201
3183,483,1234796447012458497,1234798297958801408
3184,483,1234877419527573517,1234905816953688064
3185,483,1234811690484715520,1234836701383667712
3186,483,1234811690484715520,1234852013437050880
3187,483,1234808262341447681,1234873631580180480
3188,483,1234804240004132866,1234731672660324354
3191,483,1234780772718039040,1234781532562305024
3193,483,1234773184727179264,1234774084581330944
3195,496,1233897920564465664,1234180478929965056
3197,496,1233897920564465664,1233902338034798593
3200,496,1233897920564465664,1233963079244931072
3207,496,1233897920564465664,1233908234647474177
3209,496,1233897920564465664,1233952383811624960
3210,496,1233897920564465664,1234117799699722241
3215,496,1233897920564465664,1234145419262910468
3219,496,1233897920564465664,1234175904252911616
3220,496,1233897920564465664,1234272566761705472
3221,496,1233897920564465664,1233901062668476416
3225,496,1233897920564465664,1233963215681466371
3226,496,1233897920564465664,1234125209021636612
3228,496,1233897920564465664,1234308096014659584
3229,496,1233897920564465664,1234223992216662018
3233,496,1233897920564465664,1234218847261151233
3234,496,1233897920564465664,1234360305037271040
3236,496,1233897920564465664,1234125829589938176
3238,496,1233897920564465664,1234254702298177537
3239,496,1233897920564465664,1234256278471340032
3241,496,1233897920564465664,1234114101271502848
3242,496,1233897920564465664,1234160929165672454
3243,496,1233897920564465664,1234245913939447809
3248,496,1233897920564465664,1234139813533503488
3249,496,1233897920564465664,1234172235809804289
3250,496,1233897920564465664,1234175132463239168
3253,496,1233897920564465664,1234219271766597639
3254,496,1233897920564465664,1234219321150361612
3258,496,1233897920564465664,1234260752107819012
3259,496,1233897920564465664,1234280998340263936
3261,496,1233897920564465664,1234064569355526144
3263,496,1233897920564465664,1234179573165608961
3265,496,1233897920564465664,1234187080114282496
3268,496,1233897920564465664,1234217842800824324
3269,496,1233897920564465664,1234217927978688512
3273,496,1233897920564465664,1234349362580480001
3274,496,1233897920564465664,1234375190571814912
3275,496,1233897920564465664,1234401895822827520
3276,496,1233897920564465664,1234419778795626498
3277,496,1233897920564465664,1234447994667388929
3279,496,1233897920564465664,1234996659139932164
3281,496,1233897920564465664,1233934162387619840
3282,496,1233897920564465664,1234107302124408832
